Prefix;Country;;Rate;Increment;Min Time;Connection fee
55178;Brazil;MOB;0,916;30;0;0,0661
55179;Brazil;MOB;0,916;30;0;0,0661
55187;Brazil;MOB;0,916;30;0;0,0661
55188;Brazil;MOB;0,916;30;0;0,0661
55189;Brazil;MOB;0,916;30;0;0,0661
5519;Brazil;FIX;0,916;30;0;0,0661
55197;Brazil;MOB;0,916;30;0;0,0661
55198;Brazil;MOB;0,916;30;0;0,0661
55199;Brazil;MOB;0,916;30;0;0,0661
55207;Brazil;MOB;0,916;30;0;0,0661
55208;Brazil;MOB;0,916;30;0;0,0661
55209;Brazil;MOB;0,916;30;0;0,0661
5521;Brazil;FIX;0,916;30;0;0,0661
55217;Brazil;MOB;0,916;30;0;0,0661
55218;Brazil;MOB;0,916;30;0;0,0661
55219;Brazil;MOB;0,916;30;0;0,0661
55227;Brazil;MOB;0,916;30;0;0,0661
55228;Brazil;MOB;0,916;30;0;0,0661
55229;Brazil;MOB;0,916;30;0;0,0661
55237;Brazil;MOB;0,916;30;0;0,0661
55238;Brazil;MOB;0,916;30;0;0,0661
55239;Brazil;MOB;0,916;30;0;0,0661
55247;Brazil;MOB;0,916;30;0;0,0661
55248;Brazil;MOB;0,916;30;0;0,0661
55249;Brazil;MOB;0,916;30;0;0,0661
55257;Brazil;MOB;0,916;30;0;0,0661
55258;Brazil;MOB;0,916;30;0;0,0661
55259;Brazil;MOB;0,916;30;0;0,0661
55267;Brazil;MOB;0,916;30;0;0,0661
55268;Brazil;MOB;0,916;30;0;0,0661
55269;Brazil;MOB;0,916;30;0;0,0661
5527;Brazil;FIX;0,916;30;0;0,0661
55277;Brazil;MOB;0,916;30;0;0,0661
55278;Brazil;MOB;0,916;30;0;0,0661
55279;Brazil;MOB;0,916;30;0;0,0661
55287;Brazil;MOB;0,916;30;0;0,0661
55288;Brazil;MOB;0,916;30;0;0,0661
55289;Brazil;MOB;0,916;30;0;0,0661
55297;Brazil;MOB;0,916;30;0;0,0661
55298;Brazil;MOB;0,916;30;0;0,0661
55299;Brazil;MOB;0,916;30;0;0,0661
55307;Brazil;MOB;0,916;30;0;0,0661
55308;Brazil;MOB;0,916;30;0;0,0661
55309;Brazil;MOB;0,916;30;0;0,0661
5531;Brazil;FIX;0,916;30;0;0,0661
55317;Brazil;MOB;0,916;30;0;0,0661
55318;Brazil;MOB;0,916;30;0;0,0661
55319;Brazil;MOB;0,916;30;0;0,0661
5532;Brazil;FIX;0,916;30;0;0,0661
55327;Brazil;MOB;0,916;30;0;0,0661
55328;Brazil;MOB;0,916;30;0;0,0661
55329;Brazil;MOB;0,916;30;0;0,0661
5533;Brazil;FIX;0,916;30;0;0,0661
55337;Brazil;MOB;0,916;30;0;0,0661
55338;Brazil;MOB;0,916;30;0;0,0661
55339;Brazil;MOB;0,916;30;0;0,0661
55347;Brazil;MOB;0,916;30;0;0,0661
55348;Brazil;MOB;0,916;30;0;0,0661
55349;Brazil;MOB;0,916;30;0;0,0661
55357;Brazil;MOB;0,916;30;0;0,0661
55358;Brazil;MOB;0,916;30;0;0,0661
55359;Brazil;MOB;0,916;30;0;0,0661
55367;Brazil;MOB;0,916;30;0;0,0661
55368;Brazil;MOB;0,916;30;0;0,0661
55369;Brazil;MOB;0,916;30;0;0,0661
55377;Brazil;MOB;0,916;30;0;0,0661
55378;Brazil;MOB;0,916;30;0;0,0661
55379;Brazil;MOB;0,916;30;0;0,0661
55387;Brazil;MOB;0,916;30;0;0,0661
55388;Brazil;MOB;0,916;30;0;0,0661
55389;Brazil;MOB;0,916;30;0;0,0661
55397;Brazil;MOB;0,916;30;0;0,0661
55398;Brazil;MOB;0,916;30;0;0,0661
55399;Brazil;MOB;0,916;30;0;0,0661
55407;Brazil;MOB;0,916;30;0;0,0661
55408;Brazil;MOB;0,916;30;0;0,0661
55409;Brazil;MOB;0,916;30;0;0,0661
5541;Brazil;FIX;0,916;30;0;0,0661
55417;Brazil;MOB;0,916;30;0;0,0661
55418;Brazil;MOB;0,916;30;0;0,0661
55419;Brazil;MOB;0,916;30;0;0,0661
55427;Brazil;MOB;0,916;30;0;0,0661
55428;Brazil;MOB;0,916;30;0;0,0661
55429;Brazil;MOB;0,916;30;0;0,0661
5543;Brazil;FIX;0,916;30;0;0,0661
55437;Brazil;MOB;0,916;30;0;0,0661
55438;Brazil;MOB;0,916;30;0;0,0661
55439;Brazil;MOB;0,916;30;0;0,0661
5544;Brazil;FIX;0,916;30;0;0,0661
55447;Brazil;MOB;0,916;30;0;0,0661
55448;Brazil;MOB;0,916;30;0;0,0661
55449;Brazil;MOB;0,916;30;0;0,0661
55457;Brazil;MOB;0,916;30;0;0,0661
55458;Brazil;MOB;0,916;30;0;0,0661
55459;Brazil;MOB;0,916;30;0;0,0661
55467;Brazil;MOB;0,916;30;0;0,0661
55468;Brazil;MOB;0,916;30;0;0,0661
55469;Brazil;MOB;0,916;30;0;0,0661
55477;Brazil;MOB;0,916;30;0;0,0661
55478;Brazil;MOB;0,916;30;0;0,0661
55479;Brazil;MOB;0,916;30;0;0,0661
5548;Brazil;FIX;0,916;30;0;0,0661
55487;Brazil;MOB;0,916;30;0;0,0661
55488;Brazil;MOB;0,916;30;0;0,0661
55489;Brazil;MOB;0,916;30;0;0,0661
55497;Brazil;MOB;0,916;30;0;0,0661
55498;Brazil;MOB;0,916;30;0;0,0661
55499;Brazil;MOB;0,916;30;0;0,0661
55507;Brazil;MOB;0,916;30;0;0,0661
55508;Brazil;MOB;0,916;30;0;0,0661
55509;Brazil;MOB;0,916;30;0;0,0661
5551;Brazil;FIX;0,916;30;0;0,0661
55517;Brazil;MOB;0,916;30;0;0,0661
55518;Brazil;MOB;0,916;30;0;0,0661
55519;Brazil;MOB;0,916;30;0;0,0661
55527;Brazil;MOB;0,916;30;0;0,0661
55528;Brazil;MOB;0,916;30;0;0,0661
55529;Brazil;MOB;0,916;30;0;0,0661
55537;Brazil;MOB;0,916;30;0;0,0661
55538;Brazil;MOB;0,916;30;0;0,0661
55539;Brazil;MOB;0,916;30;0;0,0661
55547;Brazil;MOB;0,916;30;0;0,0661
55548;Brazil;MOB;0,916;30;0;0,0661
55549;Brazil;MOB;0,916;30;0;0,0661
55557;Brazil;MOB;0,916;30;0;0,0661
55558;Brazil;MOB;0,916;30;0;0,0661
55559;Brazil;MOB;0,916;30;0;0,0661
55567;Brazil;MOB;0,916;30;0;0,0661
55568;Brazil;MOB;0,916;30;0;0,0661
55569;Brazil;MOB;0,916;30;0;0,0661
55577;Brazil;MOB;0,916;30;0;0,0661
55578;Brazil;MOB;0,916;30;0;0,0661
55579;Brazil;MOB;0,916;30;0;0,0661
55587;Brazil;MOB;0,916;30;0;0,0661
55588;Brazil;MOB;0,916;30;0;0,0661
55589;Brazil;MOB;0,916;30;0;0,0661
55597;Brazil;MOB;0,916;30;0;0,0661
55598;Brazil;MOB;0,916;30;0;0,0661
55599;Brazil;MOB;0,916;30;0;0,0661
55607;Brazil;MOB;0,916;30;0;0,0661
55608;Brazil;MOB;0,916;30;0;0,0661
55609;Brazil;MOB;0,916;30;0;0,0661
5561;Brazil;FIX;0,916;30;0;0,0661
55617;Brazil;MOB;0,916;30;0;0,0661
55618;Brazil;MOB;0,916;30;0;0,0661
55619;Brazil;MOB;0,916;30;0;0,0661
5562;Brazil;FIX;0,916;30;0;0,0661
55627;Brazil;MOB;0,916;30;0;0,0661
55628;Brazil;MOB;0,916;30;0;0,0661
55629;Brazil;MOB;0,916;30;0;0,0661
55637;Brazil;MOB;0,916;30;0;0,0661
55638;Brazil;MOB;0,916;30;0;0,0661
55639;Brazil;MOB;0,916;30;0;0,0661
55647;Brazil;MOB;0,916;30;0;0,0661
55648;Brazil;MOB;0,916;30;0;0,0661
55649;Brazil;MOB;0,916;30;0;0,0661
55657;Brazil;MOB;0,916;30;0;0,0661
55658;Brazil;MOB;0,916;30;0;0,0661
55659;Brazil;MOB;0,916;30;0;0,0661
55667;Brazil;MOB;0,916;30;0;0,0661
55668;Brazil;MOB;0,916;30;0;0,0661
55669;Brazil;MOB;0,916;30;0;0,0661
5567;Brazil;FIX;0,916;30;0;0,0661
55677;Brazil;MOB;0,916;30;0;0,0661
55678;Brazil;MOB;0,916;30;0;0,0661
55679;Brazil;MOB;0,916;30;0;0,0661
55687;Brazil;MOB;0,916;30;0;0,0661
55688;Brazil;MOB;0,916;30;0;0,0661
55689;Brazil;MOB;0,916;30;0;0,0661
55697;Brazil;MOB;0,916;30;0;0,0661
55698;Brazil;MOB;0,916;30;0;0,0661
55699;Brazil;MOB;0,916;30;0;0,0661
55707;Brazil;MOB;0,916;30;0;0,0661
55708;Brazil;MOB;0,916;30;0;0,0661
55709;Brazil;MOB;0,916;30;0;0,0661
5571;Brazil;FIX;0,916;30;0;0,0661
55717;Brazil;MOB;0,916;30;0;0,0661
55718;Brazil;MOB;0,916;30;0;0,0661
55719;Brazil;MOB;0,916;30;0;0,0661
55727;Brazil;MOB;0,916;30;0;0,0661
55728;Brazil;MOB;0,916;30;0;0,0661
55729;Brazil;MOB;0,916;30;0;0,0661
55737;Brazil;MOB;0,916;30;0;0,0661
55738;Brazil;MOB;0,916;30;0;0,0661
55739;Brazil;MOB;0,916;30;0;0,0661
55747;Brazil;MOB;0,916;30;0;0,0661
55748;Brazil;MOB;0,916;30;0;0,0661
55749;Brazil;MOB;0,916;30;0;0,0661
55757;Brazil;MOB;0,916;30;0;0,0661
55758;Brazil;MOB;0,916;30;0;0,0661
55759;Brazil;MOB;0,916;30;0;0,0661
55767;Brazil;MOB;0,916;30;0;0,0661
55768;Brazil;MOB;0,916;30;0;0,0661
55769;Brazil;MOB;0,916;30;0;0,0661
55777;Brazil;MOB;0,916;30;0;0,0661
55778;Brazil;MOB;0,916;30;0;0,0661
55779;Brazil;MOB;0,916;30;0;0,0661
55787;Brazil;MOB;0,916;30;0;0,0661
55788;Brazil;MOB;0,916;30;0;0,0661
55789;Brazil;MOB;0,916;30;0;0,0661
55797;Brazil;MOB;0,916;30;0;0,0661
55798;Brazil;MOB;0,916;30;0;0,0661
55799;Brazil;MOB;0,916;30;0;0,0661
55807;Brazil;MOB;0,916;30;0;0,0661
55808;Brazil;MOB;0,916;30;0;0,0661
55809;Brazil;MOB;0,916;30;0;0,0661
5581;Brazil;FIX;0,916;30;0;0,0661
55817;Brazil;MOB;0,916;30;0;0,0661
55818;Brazil;MOB;0,916;30;0;0,0661
55819;Brazil;MOB;0,916;30;0;0,0661
55827;Brazil;MOB;0,916;30;0;0,0661
55828;Brazil;MOB;0,916;30;0;0,0661
55829;Brazil;MOB;0,916;30;0;0,0661
55837;Brazil;MOB;0,916;30;0;0,0661
55838;Brazil;MOB;0,916;30;0;0,0661
55839;Brazil;MOB;0,916;30;0;0,0661
55847;Brazil;MOB;0,916;30;0;0,0661
55848;Brazil;MOB;0,916;30;0;0,0661
55849;Brazil;MOB;0,916;30;0;0,0661
5585;Brazil;FIX;0,916;30;0;0,0661
55857;Brazil;MOB;0,916;30;0;0,0661
55858;Brazil;MOB;0,916;30;0;0,0661
55859;Brazil;MOB;0,916;30;0;0,0661
55867;Brazil;MOB;0,916;30;0;0,0661
55868;Brazil;MOB;0,916;30;0;0,0661
55869;Brazil;MOB;0,916;30;0;0,0661
55877;Brazil;MOB;0,916;30;0;0,0661
55878;Brazil;MOB;0,916;30;0;0,0661
55879;Brazil;MOB;0,916;30;0;0,0661
55887;Brazil;MOB;0,916;30;0;0,0661
55888;Brazil;MOB;0,916;30;0;0,0661
55889;Brazil;MOB;0,916;30;0;0,0661
55897;Brazil;MOB;0,916;30;0;0,0661
55898;Brazil;MOB;0,916;30;0;0,0661
55899;Brazil;MOB;0,916;30;0;0,0661
55907;Brazil;MOB;0,916;30;0;0,0661
55908;Brazil;MOB;0,916;30;0;0,0661
55909;Brazil;MOB;0,916;30;0;0,0661
5591;Brazil;FIX;0,916;30;0;0,0661
55917;Brazil;MOB;0,916;30;0;0,0661
55918;Brazil;MOB;0,916;30;0;0,0661
55919;Brazil;MOB;0,916;30;0;0,0661
5592;Brazil;FIX;0,916;30;0;0,0661
55927;Brazil;MOB;0,916;30;0;0,0661
55928;Brazil;MOB;0,916;30;0;0,0661
55929;Brazil;MOB;0,916;30;0;0,0661
55937;Brazil;MOB;0,916;30;0;0,0661
55938;Brazil;MOB;0,916;30;0;0,0661
55939;Brazil;MOB;0,916;30;0;0,0661
55947;Brazil;MOB;0,916;30;0;0,0661
55948;Brazil;MOB;0,916;30;0;0,0661
55949;Brazil;MOB;0,916;30;0;0,0661
55957;Brazil;MOB;0,916;30;0;0,0661
55958;Brazil;MOB;0,916;30;0;0,0661
55959;Brazil;MOB;0,916;30;0;0,0661
55967;Brazil;MOB;0,916;30;0;0,0661
55968;Brazil;MOB;0,916;30;0;0,0661
55969;Brazil;MOB;0,916;30;0;0,0661
55977;Brazil;MOB;0,916;30;0;0,0661
55978;Brazil;MOB;0,916;30;0;0,0661
55979;Brazil;MOB;0,916;30;0;0,0661
55987;Brazil;MOB;0,916;30;0;0,0661
55988;Brazil;MOB;0,916;30;0;0,0661
55989;Brazil;MOB;0,916;30;0;0,0661
55997;Brazil;MOB;0,916;30;0;0,0661
55998;Brazil;MOB;0,916;30;0;0,0661
55999;Brazil;MOB;0,916;30;0;0,0661
673;Brunei Darussalam;FIX;1,8488;30;0;0,0661
6732;Brunei Darussalam;MOB;1,8488;30;0;0,0661
6736;Brunei Darussalam;MOB;1,8488;30;0;0,0661
6738;Brunei Darussalam;MOB;1,8488;30;0;0,0661
359;Bulgaria;FIX;0,6638;30;0;0,0661
35917;Bulgaria;MOB;1,2522;30;0;0,0661
3592;Bulgaria;FIX;0,6638;30;0;0,0661
35948;Bulgaria;MOB;1,2522;30;0;0,0661
35979;Bulgaria;MOB;1,2522;30;0;0,0661
35987;Bulgaria;MOB;1,2522;30;0;0,0661
35988;Bulgaria;MOB;1,2522;30;0;0,0661
35989;Bulgaria;MOB;1,2522;30;0;0,0661
35998;Bulgaria;MOB;1,2522;30;0;0,0661
35999;Bulgaria;MOB;1,2522;30;0;0,0661
226;Burkina Faso;FIX;1,8488;30;0;0,0661
2262;Burkina Faso;MOB;1,8488;30;0;0,0661
22657;Burkina Faso;MOB;1,8488;30;0;0,0661
22658;Burkina Faso;MOB;1,8488;30;0;0,0661
22659;Burkina Faso;MOB;1,8488;30;0;0,0661
2266;Burkina Faso;MOB;1,8488;30;0;0,0661
2267;Burkina Faso;MOB;1,8488;30;0;0,0661
22670;Burkina Faso;MOB;1,8488;30;0;0,0661
22676;Burkina Faso;MOB;1,8488;30;0;0,0661
22678;Burkina Faso;MOB;1,8488;30;0;0,0661
2268;Burkina Faso;MOB;1,8488;30;0;0,0661
257;Burundi;FIX;1,8488;30;0;0,0661
25729;Burundi;MOB;1,8488;30;0;0,0661
2576;Burundi;MOB;1,8488;30;0;0,0661
2578;Burundi;MOB;1,8488;30;0;0,0661
855;Cambodia;FIX;1,8488;30;0;0,0661
8551;Cambodia;MOB;1,8488;30;0;0,0661
85511;Cambodia;MOB;1,8488;30;0;0,0661
85512;Cambodia;MOB;1,8488;30;0;0,0661
85515;Cambodia;MOB;1,8488;30;0;0,0661
85516;Cambodia;MOB;1,8488;30;0;0,0661
85518;Cambodia;MOB;1,8488;30;0;0,0661
85523;Cambodia;FIX;1,8488;30;0;0,0661
8559;Cambodia;MOB;1,8488;30;0;0,0661
85591;Cambodia;MOB;1,8488;30;0;0,0661
85592;Cambodia;MOB;1,8488;30;0;0,0661
237;Cameroon;FIX;1,8488;30;0;0,0661
237220;Cameroon;FIX;1,8488;30;0;0,0661
237222;Cameroon;FIX;1,8488;30;0;0,0661
237223;Cameroon;FIX;1,8488;30;0;0,0661
237225;Cameroon;MOB;1,8488;30;0;0,0661
237230;Cameroon;FIX;1,8488;30;0;0,0661
237231;Cameroon;FIX;1,8488;30;0;0,0661
237337;Cameroon;FIX;1,8488;30;0;0,0661
237339;Cameroon;FIX;1,8488;30;0;0,0661
237340;Cameroon;FIX;1,8488;30;0;0,0661
237342;Cameroon;FIX;1,8488;30;0;0,0661
237343;Cameroon;FIX;1,8488;30;0;0,0661
237347;Cameroon;FIX;1,8488;30;0;0,0661
2375;Cameroon;MOB;1,8488;30;0;0,0661
2376;Cameroon;MOB;1,8488;30;0;0,0661
2377;Cameroon;MOB;1,8488;30;0;0,0661
2378;Cameroon;MOB;1,8488;30;0;0,0661
2379;Cameroon;MOB;1,8488;30;0;0,0661
1086;Canada;FIX;0,1345;30;0;0,0661
1087;Canada;FIX;0,1345;30;0;0,0661
1204;Canada;FIX;0,1345;30;0;0,0661
1226;Canada;FIX;0,1345;30;0;0,0661
1250;Canada;FIX;0,1345;30;0;0,0661
1289;Canada;FIX;0,1345;30;0;0,0661
1306;Canada;FIX;0,1345;30;0;0,0661
1343;Canada;FIX;0,1345;30;0;0,0661
1403;Canada;FIX;0,1345;30;0;0,0661
1416;Canada;FIX;0,1345;30;0;0,0661
1418;Canada;FIX;0,1345;30;0;0,0661
1437;Canada;FIX;0,1345;30;0;0,0661
1438;Canada;FIX;0,1345;30;0;0,0661
1450;Canada;FIX;0,1345;30;0;0,0661
1460;Canada;FIX;0,1345;30;0;0,0661
1474;Canada;FIX;0,1345;30;0;0,0661
1506;Canada;FIX;0,1345;30;0;0,0661
1514;Canada;FIX;0,1345;30;0;0,0661
1519;Canada;FIX;0,1345;30;0;0,0661
1579;Canada;FIX;0,1345;30;0;0,0661
1600;Canada;FIX;0,1345;30;0;0,0661
1604;Canada;FIX;0,1345;30;0;0,0661
1613;Canada;FIX;0,1345;30;0;0,0661
1647;Canada;FIX;0,1345;30;0;0,0661
1705;Canada;FIX;0,1345;30;0;0,0661
1709;Canada;FIX;0,1345;30;0;0,0661
1778;Canada;FIX;0,1345;30;0;0,0661
1780;Canada;FIX;0,1345;30;0;0,0661
1807;Canada;FIX;0,1345;30;0;0,0661
1819;Canada;FIX;0,1345;30;0;0,0661
1825;Canada;FIX;0,1345;30;0;0,0661
18660;Canada;FIX;0,1345;30;0;0,0661
18661;Canada;FIX;0,1345;30;0;0,0661
18662;Canada;FIX;0,1345;30;0;0,0661
18663;Canada;FIX;0,1345;30;0;0,0661
18664;Canada;FIX;0,1345;30;0;0,0661
18665;Canada;FIX;0,1345;30;0;0,0661
18666;Canada;FIX;0,1345;30;0;0,0661
18667;Canada;FIX;0,1345;30;0;0,0661
18668;Canada;FIX;0,1345;30;0;0,0661
18669;Canada;FIX;0,1345;30;0;0,0661
1867;Canada;FIX;0,1345;30;0;0,0661
1879;Canada;FIX;0,1345;30;0;0,0661
1902;Canada;FIX;0,1345;30;0;0,0661
1905;Canada;FIX;0,1345;30;0;0,0661
1942;Canada;FIX;0,1345;30;0;0,0661
238;Cape Verde;FIX;1,8488;30;0;0,0661
23891;Cape Verde;MOB;1,8488;30;0;0,0661
23892;Cape Verde;MOB;1,8488;30;0;0,0661
23893;Cape Verde;MOB;1,8488;30;0;0,0661
23894;Cape Verde;MOB;1,8488;30;0;0,0661
23895;Cape Verde;MOB;1,8488;30;0;0,0661
23896;Cape Verde;MOB;1,8488;30;0;0,0661
23897;Cape Verde;MOB;1,8488;30;0;0,0661
345;Cayman Islands;FIX;1,8488;30;0;0,0661
345229;Cayman Islands;MOB;1,8488;30;0;0,0661
345321;Cayman Islands;MOB;1,8488;30;0;0,0661
345322;Cayman Islands;MOB;1,8488;30;0;0,0661
345323;Cayman Islands;MOB;1,8488;30;0;0,0661
345324;Cayman Islands;MOB;1,8488;30;0;0,0661
345325;Cayman Islands;MOB;1,8488;30;0;0,0661
345326;Cayman Islands;MOB;1,8488;30;0;0,0661
345327;Cayman Islands;MOB;1,8488;30;0;0,0661
345328;Cayman Islands;MOB;1,8488;30;0;0,0661
345329;Cayman Islands;MOB;1,8488;30;0;0,0661
345514;Cayman Islands;MOB;1,8488;30;0;0,0661
345516;Cayman Islands;MOB;1,8488;30;0;0,0661
345517;Cayman Islands;MOB;1,8488;30;0;0,0661
345525;Cayman Islands;MOB;1,8488;30;0;0,0661
345526;Cayman Islands;MOB;1,8488;30;0;0,0661
345527;Cayman Islands;MOB;1,8488;30;0;0,0661
345545;Cayman Islands;MOB;1,8488;30;0;0,0661
345546;Cayman Islands;MOB;1,8488;30;0;0,0661
345547;Cayman Islands;MOB;1,8488;30;0;0,0661
345548;Cayman Islands;MOB;1,8488;30;0;0,0661
345549;Cayman Islands;MOB;1,8488;30;0;0,0661
345916;Cayman Islands;MOB;1,8488;30;0;0,0661
345917;Cayman Islands;MOB;1,8488;30;0;0,0661
345919;Cayman Islands;MOB;1,8488;30;0;0,0661
345924;Cayman Islands;MOB;1,8488;30;0;0,0661
345925;Cayman Islands;MOB;1,8488;30;0;0,0661
345926;Cayman Islands;MOB;1,8488;30;0;0,0661
345927;Cayman Islands;MOB;1,8488;30;0;0,0661
345928;Cayman Islands;MOB;1,8488;30;0;0,0661
345929;Cayman Islands;MOB;1,8488;30;0;0,0661
345938;Cayman Islands;MOB;1,8488;30;0;0,0661
345939;Cayman Islands;MOB;1,8488;30;0;0,0661
345948;Cayman Islands;MOB;1,8488;30;0;0,0661
236;Central African Republic;FIX;1,2606;30;0;0,0661
235;Chad;FIX;1,8488;30;0;0,0661
2352;Chad;MOB;1,8488;30;0;0,0661
23524;Chad;MOB;1,8488;30;0;0,0661
23525;Chad;MOB;1,8488;30;0;0,0661
2358;Chad;MOB;1,8488;30;0;0,0661
56;Chile;FIX;0,916;30;0;0,0661
5611;Chile;MOB;0,916;30;0;0,0661
5615;Chile;FIX;0,916;30;0;0,0661
562;Chile;FIX;0,916;30;0;0,0661
5632;Chile;FIX;0,916;30;0;0,0661
5639;Chile;FIX;0,916;30;0;0,0661
568;Chile;MOB;0,916;30;0;0,0661
569;Chile;MOB;0,916;30;0;0,0661
86;China;FIX;0,1345;30;0;0,0661
8610;China;FIX;0,1345;30;0;0,0661
8613;China;MOB;0,1345;30;0;0,0661
86140;China;MOB;0,1345;30;0;0,0661
8620;China;FIX;0,1345;30;0;0,0661
8621;China;FIX;0,1345;30;0;0,0661
8622;China;FIX;0,1345;30;0;0,0661
8624;China;FIX;0,1345;30;0;0,0661
86311;China;FIX;0,1345;30;0;0,0661
86351;China;FIX;0,1345;30;0;0,0661
86371;China;FIX;0,1345;30;0;0,0661
86411;China;FIX;0,1345;30;0;0,0661
86431;China;FIX;0,1345;30;0;0,0661
86451;China;FIX;0,1345;30;0;0,0661
86471;China;FIX;0,1345;30;0;0,0661
86531;China;FIX;0,1345;30;0;0,0661
86532;China;FIX;0,1345;30;0;0,0661
86568;China;MOB;0,1345;30;0;0,0661
86569;China;MOB;0,1345;30;0;0,0661
86591;China;FIX;0,1345;30;0;0,0661
86886;China;MOB;0,1345;30;0;0,0661
6724;Christmas Island;FIX;;30;0;0,0661
6722;Cocos (Keeling) Islands;FIX;;30;0;0,0661
57;Colombia;FIX;0,916;30;0;0,0661
5712;Colombia;FIX;0,916;30;0;0,0661
5713;Colombia;FIX;0,916;30;0;0,0661
5714;Colombia;FIX;0,916;30;0;0,0661
5715;Colombia;FIX;0,916;30;0;0,0661
5716;Colombia;FIX;0,916;30;0;0,0661
5717;Colombia;FIX;0,916;30;0;0,0661
5718215;Colombia;FIX;0,916;30;0;0,0661
5718216;Colombia;FIX;0,916;30;0;0,0661
57182322;Colombia;FIX;0,916;30;0;0,0661
57182327;Colombia;FIX;0,916;30;0;0,0661
5718247;Colombia;FIX;0,916;30;0;0,0661
5718257;Colombia;FIX;0,916;30;0;0,0661
571826;Colombia;FIX;0,916;30;0;0,0661
571827;Colombia;FIX;0,916;30;0;0,0661
571828;Colombia;FIX;0,916;30;0;0,0661
571829;Colombia;FIX;0,916;30;0;0,0661
571830;Colombia;FIX;0,916;30;0;0,0661
571831;Colombia;FIX;0,916;30;0;0,0661
571832;Colombia;FIX;0,916;30;0;0,0661
571833;Colombia;FIX;0,916;30;0;0,0661
57183750;Colombia;FIX;0,916;30;0;0,0661
57183751;Colombia;FIX;0,916;30;0;0,0661
57183752;Colombia;FIX;0,916;30;0;0,0661
57183753;Colombia;FIX;0,916;30;0;0,0661
57183754;Colombia;FIX;0,916;30;0;0,0661
5718376;Colombia;FIX;0,916;30;0;0,0661
5718381;Colombia;FIX;0,916;30;0;0,0661
5718383;Colombia;FIX;0,916;30;0;0,0661
5718384;Colombia;FIX;0,916;30;0;0,0661
5718386;Colombia;FIX;0,916;30;0;0,0661
5718390;Colombia;FIX;0,916;30;0;0,0661
5718391;Colombia;FIX;0,916;30;0;0,0661
5718402;Colombia;FIX;0,916;30;0;0,0661
5718413;Colombia;FIX;0,916;30;0;0,0661
57184695;Colombia;FIX;0,916;30;0;0,0661
57184696;Colombia;FIX;0,916;30;0;0,0661
57184697;Colombia;FIX;0,916;30;0;0,0661
57184698;Colombia;FIX;0,916;30;0;0,0661
57184699;Colombia;FIX;0,916;30;0;0,0661
571860;Colombia;FIX;0,916;30;0;0,0661
571862;Colombia;FIX;0,916;30;0;0,0661
571863;Colombia;FIX;0,916;30;0;0,0661
5718640;Colombia;FIX;0,916;30;0;0,0661
5718641;Colombia;FIX;0,916;30;0;0,0661
5718642;Colombia;FIX;0,916;30;0;0,0661
5718643;Colombia;FIX;0,916;30;0;0,0661
5718644;Colombia;FIX;0,916;30;0;0,0661
5718645;Colombia;FIX;0,916;30;0;0,0661
5718646;Colombia;FIX;0,916;30;0;0,0661
5718650;Colombia;FIX;0,916;30;0;0,0661
5718651;Colombia;FIX;0,916;30;0;0,0661
5718654;Colombia;FIX;0,916;30;0;0,0661
57186570;Colombia;FIX;0,916;30;0;0,0661
5718659;Colombia;FIX;0,916;30;0;0,0661
571869;Colombia;FIX;0,916;30;0;0,0661
571870;Colombia;FIX;0,916;30;0;0,0661
5718724;Colombia;FIX;0,916;30;0;0,0661
5718725;Colombia;FIX;0,916;30;0;0,0661
571874;Colombia;FIX;0,916;30;0;0,0661
5718772;Colombia;FIX;0,916;30;0;0,0661
5718774;Colombia;FIX;0,916;30;0;0,0661
5718775;Colombia;FIX;0,916;30;0;0,0661
5718777;Colombia;FIX;0,916;30;0;0,0661
5718778;Colombia;FIX;0,916;30;0;0,0661
5718779;Colombia;FIX;0,916;30;0;0,0661
571884;Colombia;FIX;0,916;30;0;0,0661
571891;Colombia;FIX;0,916;30;0;0,0661
571894;Colombia;FIX;0,916;30;0;0,0661
5718950;Colombia;FIX;0,916;30;0;0,0661
5718951;Colombia;FIX;0,916;30;0;0,0661
5718952;Colombia;FIX;0,916;30;0;0,0661
5718953;Colombia;FIX;0,916;30;0;0,0661
5718974;Colombia;FIX;0,916;30;0;0,0661
5718977;Colombia;FIX;0,916;30;0;0,0661
5718978;Colombia;FIX;0,916;30;0;0,0661
5718979;Colombia;FIX;0,916;30;0;0,0661
5718982;Colombia;FIX;0,916;30;0;0,0661
5718983;Colombia;FIX;0,916;30;0;0,0661
5718997;Colombia;FIX;0,916;30;0;0,0661
57192451;Colombia;FIX;0,916;30;0;0,0661
57192500;Colombia;FIX;0,916;30;0;0,0661
57192580;Colombia;FIX;0,916;30;0;0,0661
57192659;Colombia;FIX;0,916;30;0;0,0661
5719277;Colombia;FIX;0,916;30;0;0,0661
57192870;Colombia;FIX;0,916;30;0;0,0661
57192909;Colombia;FIX;0,916;30;0;0,0661
57193059;Colombia;FIX;0,916;30;0;0,0661
572210;Colombia;FIX;0,916;30;0;0,0661
572211;Colombia;FIX;0,916;30;0;0,0661
572212;Colombia;FIX;0,916;30;0;0,0661
57227;Colombia;FIX;0,916;30;0;0,0661
572270;Colombia;FIX;0,916;30;0;0,0661
572271;Colombia;FIX;0,916;30;0;0,0661
572272;Colombia;FIX;0,916;30;0;0,0661
